latitude,longitude
26.47776824324324,86.91836823340041
25.39668716216216,81.72973888277816
25.39668716216216,84.73368219103315
24.31560608108108,79.5450528404109
27.829119594594594,78.72579557452318
8.639930405405405,77.08728104274773
11.072362837837836,77.08728104274773
29.18047094594595,79.5450528404109
25.666957432432433,85.00676794632906
25.666957432432433,82.00282463807407
26.207497972972973,91.28774031813495
8.910200675675675,77.36036679804364
16.477768243243244,80.91048161689044
21.88317364864865,76.81419528745182
12.42371418918919,80.09122435100272
14.856146621621622,80.09122435100272
23.234524999999998,77.63345255333955
17.288579054054054,80.09122435100272
16.207497972972973,77.90653830863545
25.9372277027027,85.82602521221679
26.47776824324324,92.10699758402266
28.09938986486486,77.63345255333955
27.288579054054054,80.63739586159454
26.207497972972973,78.45270981922727
22.42371418918919,75.72185226626819
12.96425472972973,78.99888132981908
26.748038513513514,92.38008333931857
21.612903378378377,81.72973888277816
25.126416891891893,86.91836823340041
24.045335810810812,78.72579557452318
26.47776824324324,81.72973888277816
26.47776824324324,84.73368219103315
15.937227702702703,79.81813859570681
28.910200675675675,78.72579557452318
27.829119594594594,79.5450528404109
21.88317364864865,82.00282463807407
25.39668716216216,87.19145398869632
23.234524999999998,79.81813859570681
26.748038513513514,85.00676794632906
25.666957432432433,79.81813859570681
25.9372277027027,91.01465456283904
14.585876351351352,77.63345255333955
20.531822297297296,76.81419528745182
9.991281756756756,77.90653830863545
28.09938986486486,77.36036679804364
11.342633108108107,75.72185226626819
23.234524999999998,72.44482320271729
17.288579054054054,77.90653830863545
27.288579054054054,81.45665312748226
27.288579054054054,78.45270981922727
14.04533581081081,78.99888132981908
26.207497972972973,83.91442492514543
25.126416891891893,84.73368219103315
25.126416891891893,81.72973888277816
24.045335810810812,79.5450528404109
14.585876351351352,79.81813859570681
27.01830878378378,75.44876651097228
8.369660135135135,77.08728104274773
27.55884932432432,78.72579557452318
26.47776824324324,79.5450528404109
28.910200675675675,79.5450528404109
13.234525,77.63345255333955
18.099389864864865,77.63345255333955
26.748038513513514,80.36431010629863
26.748038513513514,83.3682534145536
11.072362837837836,77.90653830863545
14.585876351351352,80.09122435100272
28.09938986486486,78.17962406393136
13.50479527027027,77.90653830863545
25.666957432432433,85.82602521221679
26.207497972972973,92.10699758402266
23.50479527027027,78.45270981922727
27.01830878378378,80.63739586159454
16.477768243243244,78.72579557452318
17.829119594594594,79.5450528404109
21.34263310810811,81.72973888277816
